0.999455,0.964134,1,0.484935
0.000825,0.699262,1,0.0470515
0.999842,0.994952,1,0.459849
0.997616,0.917999,1,0.0258624
0.981558,0.969349,1,0.431851
0.010272,0.476312,1,0.494234
0.957749,0.762538,1,0.98326
0.940730,0.251755,1,0.175627
0.137405,0.907222,1,0.751272
0.952243,0.982912,1,0.704536
0.243896,0.288855,1,0.563901
0.508055,0.917171,1,0.0433453
0.780209,0.840905,1,0.296112
0.969470,0.800101,1,0.268901
0.924090,0.988857,1,0.387946
0.057718,0.795381,1,0.816892
0.994037,0.488039,1,0.311684
0.185027,0.725486,1,0.944132
0.934921,0.721229,1,0.842541
0.989052,0.939632,1,0.596124
0.999611,0.996099,1,0.0562134
0.994106,0.941912,1,0.928777
0.013160,0.851749,1,0.896426
0.222553,0.543160,1,0.946322
0.090600,0.067601,1,0.346601
0.973912,0.303093,1,0.134169
0.882907,0.950167,1,0.430108
0.000584,0.810355,1,0.615084
0.000005,0.510311,1,0.045447
0.030807,0.515538,1,0.0399199
0.976752,0.965456,1,0.144733
0.974521,0.642739,1,0.530382
0.998784,0.991035,1,0.0869714
0.986381,0.436380,1,0.604582
0.965039,0.465837,1,0.556244
0.973473,0.886083,1,0.518823
0.998557,0.928276,1,0.0988164
0.999989,0.777676,1,0.539505
0.003409,0.437570,1,0.69445
0.997402,0.950230,1,0.850088
0.888371,0.460274,1,0.24404
0.979039,0.668565,1,0.258351
0.217299,0.845855,1,0.893433
0.936594,0.740810,1,0.540152
0.941116,0.846729,1,0.527252
0.111784,0.517195,1,0.281379
0.031060,0.115444,1,0.357044
0.922336,0.989580,1,0.838936
0.998709,0.769837,1,0.225511
0.089031,0.649365,1,0.199585
0.994206,0.987769,1,0.43506
0.106430,0.614603,1,0.281725
0.422199,0.916668,1,0.128362
0.000422,0.616889,1,0.331486
0.005450,0.144243,1,0.228047
0.973534,0.441232,1,0.474964
0.000001,0.842537,1,0.465654
0.255138,0.921317,1,0.658155
0.962597,0.606523,1,0.090048
0.833637,0.814087,1,0.511101
0.209602,0.936181,1,0.698075
0.850849,0.655949,1,0.234781
0.977057,0.953291,1,0.0414833
0.992387,0.864083,1,0.785046
0.143352,0.704607,1,0.839364
0.968737,0.376844,1,0.597728
0.775056,0.946537,1,0.303869
0.030216,0.829119,1,0.93818
0.996128,0.930655,1,0.137232
0.653031,0.925091,1,0.998318
0.898497,0.685135,1,0.788268
0.022564,0.830945,1,0.381273
0.080897,0.931540,1,0.256669
0.000000,0.021830,1,0.681702
0.010048,0.042999,1,0.921425
0.856135,0.162715,1,0.783921
0.044487,0.945626,1,0.963081
0.122612,0.552614,1,0.278469
0.997133,0.701909,1,0.622858
0.047435,0.772880,1,0.188592
0.983919,0.636509,1,0.478054
0.964358,0.388947,1,0.0579177
0.000599,0.877438,1,0.470317
0.954752,0.963913,1,0.606417
0.124231,0.771354,1,0.389403
0.691819,0.328567,1,0.698364
0.094958,0.013140,1,0.0813804
0.010847,0.510204,1,0.855058
0.997944,0.885504,1,0.356519
0.386505,0.410113,1,0.171428
0.000023,0.254117,1,0.366159
0.988863,0.834427,1,0.0545943
0.785229,0.436880,1,0.40621
0.000180,0.928262,1,0.407642
0.272772,0.329306,1,0.83964
0.778414,0.336143,1,0.245573
0.021399,0.991179,1,0.00536997
0.961834,0.275711,1,0.143509
0.989317,0.881071,1,0.183753
0.998697,0.995848,1,0.142602
0.010988,0.754747,1,0.141828
0.410670,0.995233,1,0.972021
0.004622,0.214410,1,0.523875
0.978184,0.882411,1,0.398497
0.854408,0.085250,1,0.653723
0.864465,0.868399,1,0.4453
0.987830,0.838256,1,0.182418
0.167871,0.664703,1,0.616804
0.994253,0.401302,1,0.723769
0.163967,0.535915,1,0.805276
0.930007,0.972592,1,0.805396
0.994191,0.422990,1,0.201824
0.893185,0.551179,1,0.863193
0.736335,0.151595,1,0.275713
0.952139,0.880829,1,0.80824
0.969768,0.897985,1,0.252597
0.871970,0.943218,1,0.974078
0.004893,0.403544,1,0.889621
0.501296,0.653715,1,0.107654
0.993202,0.932455,1,0.330597
0.004413,0.353853,1,0.0610492
0.938641,0.717564,1,0.473813
0.942705,0.708595,1,0.385191
0.363623,0.991428,1,0.467259
0.962191,0.815553,1,0.881456
0.854783,0.587483,1,0.224832
0.941325,0.574559,1,0.712832
0.558626,0.801641,1,0.886826
0.048518,0.185507,1,0.368341
0.593999,0.947222,1,0.896585
0.993569,0.786504,1,0.029428
0.996141,0.902190,1,0.510169
0.878174,0.963901,1,0.868607
0.447624,0.232605,1,0.553303
0.946038,0.545334,1,0.908666
0.031706,0.885826,1,0.52233
0.764585,0.663712,1,0.998603
0.000481,0.553492,1,0.0910839
0.994916,0.903388,1,0.139134
0.835734,0.948594,1,0.722373
0.568985,0.049907,1,0.89636
0.000002,0.859209,1,0.94453
0.085576,0.899519,1,0.924196
0.941534,0.417997,1,0.759553
0.747151,0.513505,1,0.220243
0.934760,0.844045,1,0.732437
0.952315,0.760969,1,0.0121499
0.000083,0.134269,1,0.19432
0.965008,0.999560,1,0.622058
0.795872,0.811144,1,0.119804
0.007701,0.048299,1,0.524918
0.019668,0.040079,1,0.683107
0.403915,0.384054,1,0.593618
0.652227,0.736707,1,0.910109
0.241556,0.563166,1,0.150366
0.531459,0.878038,1,0.475073
0.817173,0.813547,1,0.134941
0.985937,0.877695,1,0.863198
0.999986,0.898725,1,0.361899
0.797117,0.528223,1,0.503282
0.984313,0.930800,1,0.759783
0.465437,0.913307,1,0.391327
0.990887,0.904037,1,0.0134509
0.916974,0.281788,1,0.62839
0.507588,0.561985,1,0.94463
0.957632,0.674576,1,0.922117
0.086128,0.103671,1,0.15072
0.685414,0.624913,1,0.943233
0.913495,0.939559,1,0.0132006
0.806076,0.807008,1,0.289853
0.994590,0.686324,1,0.665606
0.420076,0.286964,1,0.90956
0.007658,0.611728,1,0.234383
0.428649,0.459114,1,0.589803
0.985487,0.982523,1,0.669114
0.807740,0.945554,1,0.454626
0.993788,0.981158,1,0.322239
0.993336,0.755625,1,0.681263
0.963541,0.970182,1,0.648946
0.996621,0.890039,1,0.944297
0.999129,0.961078,1,0.801068
0.998984,0.997076,1,0.173864
0.055900,0.091371,1,0.627404
0.695547,0.090760,1,0.394685
0.462207,0.954089,1,0.0839727
0.604357,0.788052,1,0.777769
0.034344,0.525444,1,0.869759
0.508821,0.559844,1,0.218914
0.983812,0.626644,1,0.640967
0.965903,0.911576,1,0.231657
0.000879,0.702726,1,0.722196
0.222509,0.738276,1,0.40075
0.172129,0.646891,1,0.622984
0.559899,0.249488,1,0.735647
0.898094,0.752300,1,0.02914
0.654179,0.183496,1,0.567614
0.002592,0.461365,1,0.657763
0.116669,0.914277,1,0.17986
0.891801,0.855262,1,0.510848
0.826554,0.694881,1,0.670964
0.018942,0.631486,1,0.469713
0.927677,0.700751,1,0.176454
0.992181,0.745901,1,0.580524
0.334424,0.960162,1,0.704096
0.935012,0.645087,1,0.766256
0.968554,0.931185,1,0.249638
0.007730,0.754246,1,0.158721
0.995628,0.709406,1,0.0884958
0.844126,0.793581,1,0.930901
0.996854,0.946336,1,0.807667
0.000652,0.278389,1,0.0327927
0.963012,0.794072,1,0.731969
0.862521,0.872843,1,0.981531
0.310385,0.931400,1,0.660196
0.729731,0.173385,1,0.126655
0.000003,0.043491,1,0.0655033
1.000000,0.985511,1,0.437966
0.020339,0.892464,1,0.996413
0.985078,0.891910,1,0.284417
0.951754,0.879670,1,0.0789326
0.996522,0.976303,1,0.228071
0.979291,0.852467,1,0.00661279
0.786641,0.202008,1,0.479683
0.973139,0.890346,1,0.851055
0.755614,0.397452,1,0.74226
0.834735,0.066494,1,0.508823
0.380004,0.735708,1,0.418669
0.995242,0.981482,1,0.400023
0.349473,0.654653,1,0.688682
0.565092,0.921278,1,0.929517
0.009689,0.820346,1,0.0709869
0.992181,0.699268,1,0.158395
0.814653,0.970855,1,0.10597
0.943325,0.945789,1,0.651511
0.619657,0.874463,1,0.862491
0.072332,0.906041,1,0.872227
0.949915,0.829897,1,0.901149
0.770095,0.795917,1,0.0212117
0.596463,0.645985,1,0.960723
0.722201,0.979940,1,0.832051
0.000003,0.629854,1,0.828879
0.970518,0.306613,1,0.993515
0.056981,0.847957,1,0.56402
0.997627,0.962737,1,0.810409
0.951631,0.734679,1,0.653712
0.001031,0.420752,1,0.690674
0.945051,0.984992,1,0.875913
0.008513,0.053778,1,0.0916775
0.942675,0.951686,1,0.687088
0.007879,0.983135,1,0.16033
0.989523,0.497486,1,0.17061
0.913284,0.890572,1,0.915158
0.665950,0.667984,1,0.166943
0.000656,0.136902,1,0.650293
0.980986,0.913968,1,0.766213
0.945099,0.364127,1,0.909202
0.956610,0.989434,1,0.159115
0.284934,0.983879,1,0.184882
0.996139,0.878443,1,0.309225
0.865029,0.645729,1,0.847798
0.980920,0.946189,1,0.114398
0.954175,0.504350,1,0.380212
0.401125,0.805335,1,0.00619277
0.941193,0.300354,1,0.220369
0.726097,0.907167,1,0.0317232
0.994348,0.648501,1,0.868683
0.930484,0.522013,1,0.0925958
0.097286,0.182000,1,0.932872
0.959807,0.926348,1,0.889895
0.002270,0.792971,1,0.0533185
0.001203,0.930632,1,0.764923
0.030819,0.587228,1,0.718774
0.910777,0.945820,1,0.0468339
0.986873,0.920481,1,0.328943
0.994689,0.956969,1,0.529183
0.835692,0.997428,1,0.700546
0.938095,0.653928,1,0.0196172
0.038435,0.724416,1,0.405096
0.090545,0.241534,1,0.792223
0.892292,0.553336,1,0.706705
0.018094,0.471776,1,0.565426
0.952660,0.577320,1,0.962833
0.996742,0.826852,1,0.621863
0.308849,0.913583,1,0.732369
0.999465,0.923253,1,0.613126
0.970771,0.995092,1,0.388076
0.953822,0.759881,1,0.641571
0.712192,0.894578,1,0.772241
0.009064,0.812530,1,0.572958
0.006215,0.337448,1,0.950796
0.911302,0.564823,1,0.620039
0.999755,0.969724,1,0.687356
0.809243,0.912812,1,0.331008
0.988900,0.698423,1,0.626232
0.952896,0.370036,1,0.907725
0.001281,0.460359,1,0.362731
0.929099,0.529640,1,0.494915
0.989871,0.818167,1,0.00032082
0.994280,0.909150,1,0.295603
0.000337,0.443554,1,0.38481
0.390815,0.758201,1,0.0536393
0.000025,0.820255,1,0.0605263
0.987672,0.989883,1,0.103584
0.969576,0.719713,1,0.100473
0.976179,0.981283,1,0.389469
0.925368,0.410068,1,0.632768
0.327031,0.989998,1,0.801019
0.220748,0.635047,1,0.409086
0.000251,0.881642,1,0.0378637
0.885774,0.850781,1,0.593242
0.996353,0.948353,1,0.115791
0.999772,0.930388,1,0.60329
0.366316,0.525553,1,0.556075
0.892908,0.795846,1,0.737654
0.714798,0.640905,1,0.335658
0.998106,0.831364,1,0.169201
0.992364,0.929941,1,0.12573
0.709152,0.599163,1,0.977229
0.994926,0.951743,1,0.941442
0.866501,0.328919,1,0.698687
0.017275,0.295677,1,0.928025
0.994024,0.959293,1,0.561481
0.929253,0.869312,1,0.386043
0.993478,0.773822,1,0.259032
0.999882,0.951536,1,0.187713
0.730416,0.740348,1,0.293768
0.881591,0.895044,1,0.621763
0.892827,0.825022,1,0.682628
0.494720,0.373699,1,0.294089
0.846178,0.700056,1,0.917366
0.456263,0.440614,1,0.0674383
0.200755,0.306168,1,0.347728
0.203192,0.017732,0,0.977892
0.654137,0.337138,0,0.171023
0.220053,0.395765,0,0.448202
0.038298,0.228369,0,0.367361
0.026223,0.074198,0,0.80379
0.059477,0.035565,0,0.24922
0.378943,0.438123,0,0.776448
0.004672,0.010875,0,0.841654
0.001639,0.026885,0,0.842462
0.202379,0.044564,0,0.892239
0.053310,0.102238,0,0.444944
0.000897,0.625142,0,0.398537
0.115849,0.276798,0,0.629893
0.022291,0.732167,0,0.780602
0.000000,0.169997,0,0.567738
0.010612,0.036861,0,0.755623
0.179639,0.047109,0,0.757831
0.001168,0.437881,0,0.509181
0.503627,0.055189,0,0.45431
0.000260,0.075638,0,0.685855
0.935241,0.571536,0,0.0706618
0.000000,0.005226,0,0.840353
0.942325,0.160239,0,0.944887
0.000000,0.004581,0,0.258375
0.115372,0.047503,0,0.134122
0.001130,0.015898,0,0.56665
0.003978,0.016383,0,0.941003
0.470587,0.289131,0,0.428211
0.718485,0.291840,0,0.484016
0.000022,0.035143,0,0.00844106
0.002000,0.226298,0,0.775939
0.008620,0.105993,0,0.461909
0.019150,0.077678,0,0.179464
0.144237,0.069521,0,0.224141
0.000322,0.043574,0,0.82927
0.125414,0.108436,0,0.983254
0.531948,0.169216,0,0.473361
0.005050,0.025400,0,0.605718
0.061607,0.062256,0,0.824908
0.017605,0.926191,0,0.315824
0.766918,0.589968,0,0.497957
0.254500,0.261558,0,0.269851
0.419315,0.258497,0,0.714361
0.139352,0.064657,0,0.12785
0.023444,0.325631,0,0.0504531
0.000000,0.070463,0,0.282099
0.005683,0.031365,0,0.883472
0.172542,0.107253,0,0.808284
0.497736,0.200784,0,0.79128
0.000181,0.022163,0,0.337782
0.004679,0.019332,0,0.494139
0.004528,0.011239,0,0.861942
0.000954,0.043515,0,0.178135
0.553570,0.070611,0,0.439027
0.394655,0.029486,0,0.120317
0.296687,0.142668,0,0.312257
0.000006,0.011974,0,0.00567683
0.020601,0.029402,0,0.0613193
0.233482,0.054076,0,0.740468
0.010057,0.188196,0,0.489693
0.005826,0.005540,0,0.0697603
0.056970,0.112798,0,0.516407
0.000002,0.017690,0,0.951602
0.003813,0.631859,0,0.249224
0.000001,0.027788,0,0.740548
0.017021,0.014152,0,0.780872
0.005570,0.041320,0,0.232478
0.000005,0.040677,0,0.213909
0.003495,0.031486,0,0.38659
0.000262,0.022494,0,0.0573853
0.493200,0.284904,0,0.529733
0.022573,0.175361,0,0.884547
0.045583,0.055330,0,0.327237
0.000000,0.008257,0,0.244094
0.949569,0.131400,0,0.012397
0.986343,0.452841,0,0.37769
0.509314,0.063158,0,0.526193
0.053113,0.107084,0,0.895869
0.123333,0.109199,0,0.185974
0.001183,0.005457,0,0.317473
0.000033,0.260706,0,0.233651
0.013956,0.127455,0,0.680113
0.000059,0.002055,0,0.179415
0.017952,0.394723,0,0.411787
0.002446,0.096858,0,0.119139
0.992198,0.212203,0,0.299732
0.403345,0.017057,0,0.724043
0.004231,0.041780,0,0.124816
0.000218,0.003830,0,0.361051
0.337733,0.683236,0,0.464511
0.228194,0.234075,0,0.614509
0.000003,0.747347,0,0.430811
0.044255,0.148397,0,0.980918
0.000005,0.026861,0,0.566111
0.058079,0.315048,0,0.680035
0.449437,0.362381,0,0.721466
0.000939,0.262210,0,0.346983
0.060201,0.082471,0,0.912513
0.015571,0.368757,0,0.935375
0.000011,0.000904,0,0.733574
0.000000,0.012169,0,0.969898
0.001875,0.224170,0,0.465108
0.018233,0.011820,0,0.618121
0.000010,0.012359,0,0.297135
0.244697,0.185690,0,0.709202
0.003480,0.008925,0,0.630518
0.448472,0.606183,0,0.674825
0.001380,0.034452,0,0.235395
0.000345,0.770460,0,0.526387
0.001304,0.673193,0,0.860798
0.767830,0.198408,0,0.552868
0.000091,0.060625,0,0.760039
0.083681,0.129588,0,0.540911
0.964849,0.189362,0,0.732284
0.121222,0.116948,0,0.171825
0.000459,0.075014,0,0.66005
0.027746,0.038292,0,0.0320156
0.217593,0.012709,0,0.895869
0.000635,0.017484,0,0.784866
0.000004,0.085485,0,0.393067
0.011934,0.125438,0,0.36038
0.017935,0.070292,0,0.399375
0.000463,0.003744,0,0.823878
0.073247,0.073664,0,0.341298
0.731541,0.046366,0,0.965487
0.000260,0.018377,0,0.503913
0.967889,0.728406,0,0.0627633
0.000003,0.037678,0,0.31247
0.000001,0.091242,0,0.416427
0.754467,0.523884,0,0.998138
0.000000,0.352993,0,0.046044
0.021729,0.005011,0,0.386325
0.990884,0.045793,0,0.463246
0.047847,0.153248,0,0.664165
0.996344,0.543740,0,0.68346
0.909734,0.166129,0,0.172448
0.001810,0.064606,0,0.294683
0.902992,0.041161,0,0.358285
0.001609,0.011370,0,0.407843
0.800571,0.040579,0,0.82107
0.000063,0.050599,0,0.219083
0.133469,0.178980,0,0.960711
0.035863,0.217600,0,0.581109
0.000002,0.044476,0,0.759994
0.000868,0.290026,0,0.692995
0.875213,0.149157,0,0.752934
0.246813,0.162408,0,0.420044
0.046694,0.156741,0,0.725011
0.000526,0.369516,0,0.648802
0.000001,0.048772,0,0.20491
0.002285,0.244167,0,0.118077
0.864202,0.235578,0,0.0091819
0.005051,0.028682,0,0.604286
0.075863,0.034084,0,0.941955
0.104530,0.044932,0,0.350479
0.224758,0.014838,0,0.569772
0.042145,0.203061,0,0.445869
0.023001,0.038255,0,0.413243
0.478687,0.054891,0,0.882242
0.002299,0.178831,0,0.862295
0.218583,0.226778,0,0.411381
0.875988,0.807521,0,0.928286
0.012324,0.049173,0,0.24862
0.001233,0.615706,0,0.874627
0.008134,0.049416,0,0.592451
0.002738,0.237930,0,0.93208
0.000006,0.667782,0,0.0470744
0.198005,0.069323,0,0.887134
0.000002,0.002065,0,0.290365
0.216793,0.044039,0,0.454917
0.055895,0.127282,0,0.708204
0.000001,0.019267,0,0.509448
0.000243,0.073907,0,0.415628
0.069501,0.196845,0,0.289313
0.239661,0.359983,0,0.269442
0.000000,0.163288,0,0.108623
0.272001,0.104356,0,0.042247
0.000000,0.002562,0,0.689486
0.382991,0.061117,0,0.833634
0.301279,0.113983,0,0.691049
0.154017,0.026903,0,0.894396
0.002762,0.014313,0,0.951711
0.962960,0.441238,0,0.700231
0.991036,0.536151,0,0.498681
0.000049,0.121148,0,0.893666
0.051635,0.085944,0,0.0507106
0.007729,0.138764,0,0.0684533
0.013379,0.326185,0,0.339535
0.002891,0.236666,0,0.463953
0.336595,0.022070,0,0.950696
0.004654,0.000596,0,0.201831
0.722963,0.479311,0,0.875334
0.001540,0.018605,0,0.878982
0.000253,0.012084,0,0.450451
0.398385,0.103823,0,0.749961
0.012088,0.077345,0,0.471433
0.241790,0.171499,0,0.382532
0.839699,0.102143,0,0.797035
0.990587,0.687167,0,0.358568
0.007855,0.012200,0,0.672897
0.000009,0.004719,0,0.251952
0.000002,0.066595,0,0.0667722
0.221913,0.023363,0,0.182344
0.000000,0.007198,0,0.667581
0.242035,0.480874,0,0.356085
0.000107,0.038283,0,0.451786
0.733231,0.307077,0,0.776204
0.713828,0.132422,0,0.398332
0.018651,0.004053,0,0.141271
0.549482,0.264508,0,0.609838
0.875398,0.268627,0,0.0893817
0.000000,0.021381,0,0.0356671
0.000682,0.202174,0,0.561549
0.269257,0.026639,0,0.789613
0.007634,0.130984,0,0.534348
0.000557,0.038322,0,0.455215
0.000209,0.721433,0,0.840324
0.002916,0.514806,0,0.602802
0.999986,0.541586,0,0.79475
0.915469,0.373083,0,0.304277
0.990516,0.615990,0,0.553497
0.493702,0.624566,0,0.996581
0.669223,0.241482,0,0.179611
0.043247,0.174795,0,0.432479
0.000000,0.070123,0,0.447033
0.000001,0.000305,0,0.929572
0.007769,0.019925,0,0.903913
0.019181,0.565338,0,0.829564
0.990796,0.094068,0,0.726607
0.431601,0.072292,0,0.262481
0.532801,0.533409,0,0.502461
0.426027,0.030855,0,0.97856
0.255134,0.074645,0,0.329253
0.015357,0.052726,0,0.684805
0.884357,0.370546,0,0.64614
0.021122,0.013146,0,0.685338
0.706344,0.112136,0,0.136591
0.001597,0.016418,0,0.422344
0.084346,0.160150,0,0.0836706
0.444112,0.734286,0,0.277862
0.001500,0.046726,0,0.0321816
0.000314,0.037734,0,0.173052
0.003432,0.046115,0,0.31353
0.000508,0.156332,0,0.59373
0.247352,0.822903,0,0.962665
0.090627,0.309701,0,0.847878
0.199897,0.107613,0,0.0489453
0.230249,0.057414,0,0.802989
0.071874,0.064370,0,0.450679
0.141234,0.077890,0,0.843696
0.020940,0.145949,0,0.107265
0.000206,0.031753,0,0.00417664
0.931615,0.648536,0,0.840277
0.944813,0.865132,0,0.286876
0.000131,0.227620,0,0.436656
0.896181,0.576155,0,0.28731
0.000002,0.021267,0,0.216448
0.000306,0.637025,0,0.340569
0.001379,0.107675,0,0.116874
0.015860,0.016323,0,0.943055
0.103104,0.004074,0,0.603049
0.000001,0.000839,0,0.619334
0.019965,0.103174,0,0.921615
0.000009,0.096107,0,0.932302
0.935284,0.630631,0,0.304139
0.000292,0.027033,0,0.567755
0.000076,0.255234,0,0.61764
0.014164,0.084821,0,0.44073
0.100634,0.023500,0,0.990099
0.465383,0.003587,0,0.701311
0.000504,0.014542,0,0.718593
0.000830,0.136443,0,0.0222809
0.021320,0.210007,0,0.874363
0.636890,0.012027,0,0.0321225
0.885731,0.170800,0,0.616011
0.000658,0.755838,0,0.837028
0.959253,0.763906,0,0.88
0.352858,0.014207,0,0.664956
0.005959,0.180007,0,0.640017
0.004017,0.270934,0,0.33068
0.000000,0.013520,0,0.508652
0.001621,0.020750,0,0.747283
0.897522,0.654591,0,0.334856
0.143991,0.860739,0,0.348929
0.587384,0.045590,0,0.0341589
0.000000,0.019754,0,0.771512
0.999397,0.478471,0,0.636239
0.086316,0.216302,0,0.250607
0.146005,0.069376,0,0.112081
0.000167,0.109372,0,0.753113
0.045295,0.300635,0,0.193663
0.000327,0.009638,0,0.715131
0.068214,0.002489,0,0.372447
0.000000,0.001466,0,0.115278
0.000000,0.050571,0,0.647433
0.017813,0.240105,0,0.676586
0.000189,0.497966,0,0.683033
0.008273,0.080911,0,0.265073
0.000265,0.079704,0,0.117317
0.118196,0.043312,0,0.673132
0.000382,0.073627,0,0.966384
0.167148,0.322528,0,0.83591
0.005645,0.127392,0,0.695413
0.000000,0.000987,0,0.840748
0.001352,0.022769,0,0.868032
0.000009,0.001021,0,0.311424
0.001720,0.295937,0,0.677776
0.012729,0.005693,0,0.748032
0.000000,0.204745,0,0.976381
0.059451,0.023974,0,0.317793
0.243604,0.070009,0,0.0787119
0.741795,0.104739,0,0.485033
0.344047,0.113772,0,0.0650758
0.434443,0.443402,0,0.413568
0.772653,0.090727,0,0.833962
0.045442,0.841084,0,0.0992347
0.851644,0.680426,0,0.18508
0.912321,0.647127,0,0.470201
0.037599,0.019221,0,0.349842
0.000000,0.040984,0,0.297162
0.274777,0.129249,0,0.223313
0.000068,0.114421,0,0.543504
0.205207,0.039931,0,0.0122922
